episode,return,average_return,lines_cleared
777,-64.5,-93.14028314028315,2
778,-81.5,-93.12532133676092,0
779,-35.0,-93.05070603337613,0
780,-38.5,-92.98076923076923,1
781,-67.0,-92.94750320102433,1
782,-95.5,-92.95076726342711,2
783,-101.5,-92.96168582375479,1
784,-100.0,-92.97066326530613,1
785,-54.5,-92.92165605095542,0
786,-83.0,-92.90903307888041,0
787,-73.0,-92.88373570520966,1
788,-56.0,-92.83692893401015,0
789,-70.0,-92.80798479087453,1
790,-105.5,-92.8240506329114,0
791,-124.0,-92.86346396965865,1
792,-83.0,-92.8510101010101,0
793,-65.0,-92.81588902900378,0
794,-83.0,-92.80352644836272,0
795,-65.5,-92.7691823899371,1
796,-100.0,-92.77826633165829,1
797,-119.0,-92.8111668757842,0
798,-75.5,-92.78947368421052,0
799,-106.0,-92.80600750938673,1
800,-109.0,-92.82625,1
801,-79.5,-92.8096129837703,2
802,-74.5,-92.78678304239402,1
803,-93.5,-92.78767123287672,0
804,-70.0,-92.75932835820896,1
805,-74.5,-92.73664596273292,1
806,-57.5,-92.69292803970224,0
807,-90.5,-92.69021065675341,0
808,-77.0,-92.67079207920793,0
809,-117.0,-92.7008652657602,2
810,-92.5,-92.70061728395062,1
811,-42.5,-92.6387176325524,0
812,-123.5,-92.67672413793103,0
813,-89.0,-92.67220172201722,0
814,-81.5,-92.65847665847666,0
815,-51.5,-92.6079754601227,0
816,-60.0,-92.56801470588235,2
817,-61.0,-92.52937576499389,1
818,-92.0,-92.52872860635696,0
819,-81.5,-92.51526251526252,0
820,-67.0,-92.48414634146341,1
821,-100.0,-92.49330085261876,1
822,-96.5,-92.49817518248175,0
823,-115.0,-92.5255164034022,1
824,-83.0,-92.51395631067962,0
825,-82.0,-92.50121212121212,1
826,-62.5,-92.46489104116223,1
827,-56.0,-92.42079806529625,0
828,-59.5,-92.38103864734299,1
829,-69.5,-92.3534378769602,0
830,-116.0,-92.38192771084337,0
831,-62.5,-92.34596871239471,1
832,-108.5,-92.36538461538461,0
833,-112.0,-92.3889555822329,1
834,-53.0,-92.34172661870504,0
835,-90.5,-92.33952095808384,0
836,-77.0,-92.32117224880383,0
837,-77.0,-92.30286738351255,0
838,-92.0,-92.3025059665871,0
839,-85.0,-92.2938021454112,1
840,-66.5,-92.26309523809523,0
841,-60.5,-92.22532699167658,0
842,-74.0,-92.20368171021377,0
843,-80.0,-92.18920521945434,0
844,-48.5,-92.13744075829383,0
845,-56.5,-92.09526627218935,1
846,-50.0,-92.04550827423168,0
847,-72.5,-92.02243211334121,0
848,-76.5,-92.00412735849056,2
849,-56.0,-91.96171967020024,0
850,-94.0,-91.96411764705883,1
851,-68.0,-91.93595769682726,0
852,-77.5,-91.91901408450704,1
853,-89.5,-91.91617819460727,1
854,-73.0,-91.89402810304449,1
855,-86.0,-91.88713450292397,0
856,-83.5,-91.87733644859813,1
857,-74.5,-91.85705950991832,1
858,-72.5,-91.83449883449883,0
859,-89.5,-91.83178114086147,1
860,-84.5,-91.8232558139535,0
861,-84.5,-91.81475029036005,0
862,-61.0,-91.77900232018561,1
863,-88.0,-91.77462340672074,1
864,-63.5,-91.74189814814815,0
865,-56.5,-91.70115606936416,1
866,-46.0,-91.64838337182448,1
867,-110.5,-91.67012687427912,1
868,-83.0,-91.66013824884793,0
869,-71.0,-91.63636363636364,0
870,-81.5,-91.62471264367817,0
871,-135.5,-91.67508610792193,0
872,-64.0,-91.64334862385321,1
873,-61.0,-91.6082474226804,1
874,-46.0,-91.55606407322655,1
875,-111.5,-91.57885714285715,0
876,-91.0,-91.57819634703196,1
877,-62.0,-91.54446978335234,0
878,-57.0,-91.50512528473804,2
879,-71.5,-91.48236632536974,1
880,-42.0,-91.42613636363636,2
881,-81.5,-91.41486946651533,0
882,-80.0,-91.40192743764172,0
883,-74.5,-91.3827859569649,1
884,-96.5,-91.38857466063348,0
885,-106.0,-91.40508474576271,1
886,-61.0,-91.37076749435666,1
887,-79.0,-91.35682074408118,1
888,-58.0,-91.31925675675676,1
889,-77.5,-91.3037120359955,1
890,-25.0,-91.22921348314607,1
891,-71.0,-91.20650953984287,0
892,-71.5,-91.18441704035874,1
893,-103.0,-91.19764837625979,1
894,-88.0,-91.1940715883669,1
895,-92.5,-91.19553072625699,1
896,-44.5,-91.14341517857143,1
897,-111.5,-91.16610925306577,0
898,-50.0,-91.12026726057907,0
899,-49.0,-91.0734149054505,1
900,-65.0,-91.04444444444445,0
901,-59.0,-91.00887902330743,0
902,-79.5,-90.99611973392462,2
903,-91.0,-90.99612403100775,1
904,-67.0,-90.96957964601769,1
905,-66.5,-90.94254143646408,0
906,-101.0,-90.95364238410596,0
907,-80.5,-90.94211686879824,1
908,-77.0,-90.92676211453744,0
909,-79.0,-90.91364136413641,1
910,-71.5,-90.8923076923077,1
911,-73.0,-90.87266739846322,1
912,-76.0,-90.85635964912281,1
913,-50.0,-90.81161007667032,0
914,-67.0,-90.7855579868709,1
915,-59.0,-90.75081967213114,0
916,-71.0,-90.7292576419214,0
917,-100.0,-90.73936750272628,1
918,-52.0,-90.69716775599129,1
919,-108.5,-90.71653971708379,0
920,-55.0,-90.67771739130434,1
921,-50.5,-90.63409337676438,1
922,-94.0,-90.63774403470715,1
923,-38.5,-90.58125677139762,1
924,-77.0,-90.56655844155844,0
925,-53.5,-90.52648648648649,1
926,-104.0,-90.54103671706264,0
927,-71.5,-90.52049622437971,1
928,-84.5,-90.51400862068965,0
929,-80.5,-90.50322927879441,1
930,-84.5,-90.49677419354839,0
931,-77.5,-90.4828141783029,1
932,-69.5,-90.46030042918454,0
933,-116.0,-90.48767416934619,0
934,-90.5,-90.48768736616702,0
935,-41.0,-90.43475935828877,0
936,-88.5,-90.4326923076923,2
937,-97.0,-90.43970117395945,1
938,-74.5,-90.4227078891258,1
939,-72.0,-90.40308839190628,2
940,-83.5,-90.39574468085107,1
941,-32.5,-90.33421891604677,1
942,-116.5,-90.3619957537155,1
943,-87.5,-90.35896076352068,0
944,-71.5,-90.33898305084746,1
945,-80.5,-90.32857142857142,1
946,-53.5,-90.28964059196618,1
947,-113.5,-90.31414994720168,1
948,-47.0,-90.26845991561181,0
949,-90.5,-90.26870389884088,0
950,-88.0,-90.26631578947368,1
951,-122.5,-90.30021030494217,2
952,-71.5,-90.28046218487395,1
953,-113.5,-90.30482686253934,1
954,-83.0,-90.29716981132076,0
955,-76.0,-90.28219895287958,1
956,-98.0,-90.2902719665272,0
957,-58.0,-90.25653082549634,1
958,-110.0,-90.27713987473904,0
959,-65.0,-90.25078206465068,0
960,-80.0,-90.24010416666667,4
961,-70.0,-90.21904266389178,1
962,-56.5,-90.18399168399168,1
963,-41.5,-90.13343717549326,1
964,-69.0,-90.11151452282158,2
965,-89.5,-90.11088082901554,1
966,-86.0,-90.10662525879917,0
967,-83.5,-90.09979317476733,1
968,-50.5,-90.05888429752066,1
969,-65.0,-90.03302373581012,0
970,-94.5,-90.03762886597939,2
971,-72.5,-90.01956745623069,0
972,-63.5,-89.99228395061728,0
973,-77.0,-89.97893114080165,0
974,-41.5,-89.92915811088295,1
975,-82.0,-89.92102564102564,1
976,-87.0,-89.91803278688525,2
977,-53.0,-89.88024564994882,0
978,-57.5,-89.84713701431492,0
979,-69.5,-89.82635342185904,0
980,-46.0,-89.78163265306122,1
981,-77.0,-89.76860346585117,0
982,-47.0,-89.72505091649694,0
983,-94.0,-89.7293997965412,1
984,-74.5,-89.71392276422765,1
985,-66.5,-89.69035532994924,0
986,-58.0,-89.65821501014199,1
987,-55.0,-89.62310030395136,1
988,-56.5,-89.58957489878543,1
989,-60.5,-89.56016177957532,0
990,-83.0,-89.55353535353535,0
991,-40.0,-89.50353178607467,1
992,-145.0,-89.55947580645162,1
993,-55.0,-89.52467270896274,1
994,-44.5,-89.47937625754527,1
995,-89.5,-89.47939698492462,1
996,-56.5,-89.44628514056225,1
997,-78.5,-89.43530591775325,0
998,-76.0,-89.42184368737475,1
999,-64.0,-89.3963963963964,1
1000,-48.5,-89.3555,0
1001,-80.0,-89.34615384615384,0
1002,-58.0,-89.31487025948104,1
1003,-70.5,-89.29611166500499,2
1004,-44.5,-89.25149402390439,1
1005,-64.5,-89.22686567164179,2
1006,-80.0,-89.21769383697813,0
1007,-74.5,-89.20307845084409,1
1008,-94.0,-89.2078373015873,1
1009,-48.5,-89.16749256689792,0
1010,-74.5,-89.1529702970297,1
1011,-49.0,-89.11325420375866,1
1012,-84.5,-89.1086956521739,0
1013,-80.5,-89.10019743336623,1
1014,-92.0,-89.10305719921105,0
1015,-95.5,-89.10935960591134,4
1016,-77.0,-89.0974409448819,0
1017,-65.5,-89.07423795476893,1
1018,-43.0,-89.02897838899804,1
1019,-63.5,-89.00392541707556,0
1020,-47.5,-88.96323529411765,1
1021,-78.5,-88.95298726738491,0
1022,-50.5,-88.91536203522504,1
1023,-53.0,-88.8802541544477,0
1024,-67.0,-88.85888671875,1
1025,-41.0,-88.81219512195122,0
1026,-52.0,-88.77631578947368,1
1027,-63.5,-88.75170399221032,0
1028,-62.0,-88.72568093385215,0
1029,-49.0,-88.68707482993197,1
1030,-74.5,-88.67330097087378,1
1031,-101.5,-88.68574199806014,1
1032,-73.0,-88.67054263565892,1
1033,-80.0,-88.6621490803485,0
1034,-70.0,-88.64410058027079,1
1035,-79.0,-88.63478260869566,1
1036,-38.5,-88.58638996138995,1
1037,-82.0,-88.58003857280617,1
1038,-92.5,-88.58381502890174,1
1039,-84.5,-88.57988450433109,0
1040,-89.5,-88.58076923076923,1
1041,-89.0,-88.58117195004803,0
1042,-58.0,-88.55182341650672,1
1043,-102.5,-88.56519654841803,0
1044,-64.0,-88.54166666666667,1
1045,-41.5,-88.49665071770335,1
1046,-71.5,-88.48040152963671,1
1047,-72.5,-88.46513849092646,0
1048,-59.0,-88.43702290076335,0
1049,-61.0,-88.41086749285033,1
1050,-79.0,-88.40190476190476,1
1051,-56.5,-88.37155090390105,1
1052,-39.0,-88.32461977186311,2
1053,-67.0,-88.30436847103513,1
1054,-65.5,-88.28273244781784,1
1055,-78.5,-88.27345971563982,0
1056,-78.5,-88.26420454545455,0
1057,-74.5,-88.2511825922422,1
1058,-70.0,-88.23393194706995,1
1059,-31.0,-88.1798866855524,1
1060,-57.0,-88.15047169811321,2
1061,-89.5,-88.15174363807729,1
1062,-83.0,-88.14689265536722,0
1063,-54.5,-88.11523988711194,0
1064,-59.5,-88.08834586466165,1
1065,-76.0,-88.07699530516432,1
1066,-77.0,-88.06660412757974,0
1067,-73.0,-88.05248359887536,1
1068,-78.5,-88.0435393258427,0
1069,-55.0,-88.01262862488306,1
1070,-64.0,-87.99018691588785,1
1071,-116.0,-88.01633986928104,0
1072,-88.0,-88.01632462686567,1
1073,-47.5,-87.97856477166822,1
1074,-82.0,-87.9729981378026,1
1075,-62.0,-87.94883720930233,0
1076,-61.0,-87.92379182156134,1
1077,-55.0,-87.89322191272052,1
1078,-77.5,-87.88358070500928,1
1079,-65.0,-87.86237256719184,0
1080,-89.5,-87.8638888888889,1
1081,-61.0,-87.83903792784459,1
1082,-57.5,-87.81099815157117,0
1083,-50.5,-87.77654662973222,1
1084,-68.5,-87.75876383763837,4
1085,-68.5,-87.74101382488479,1
1086,-78.5,-87.73250460405157,0
1087,-53.5,-87.70101195952162,1
1088,-57.5,-87.6732536764706,0
1089,-59.0,-87.64692378328742,0
1090,-109.0,-87.6665137614679,1
1091,-107.5,-87.68469294225481,1
1092,-83.0,-87.68040293040293,0
1093,-47.5,-87.64364135407136,1
1094,-64.0,-87.62202925045703,1
1095,-31.0,-87.5703196347032,1
1096,-47.5,-87.5337591240876,1
1097,-52.0,-87.5013673655424,1
1098,-42.5,-87.4603825136612,0
1099,-55.0,-87.43084622383985,1
1100,-47.5,-87.39454545454545,1
1101,-49.0,-87.35967302452316,1
1102,-53.0,-87.32849364791288,0
1103,-52.0,-87.2964641885766,1
1104,-68.5,-87.2794384057971,1
1105,-75.5,-87.26877828054299,0
1106,-85.0,-87.26672694394213,4
1107,-104.0,-87.28184281842819,0
1108,-76.0,-87.2716606498195,1
1109,-65.5,-87.25202885482416,1
1110,-102.5,-87.26576576576576,0
1111,-50.5,-87.23267326732673,1
1112,-59.5,-87.20773381294964,1
1113,-90.5,-87.21069182389937,0
1114,-45.5,-87.17324955116696,0
1115,-72.5,-87.16008968609866,0
1116,-47.5,-87.12455197132617,1
1117,-63.5,-87.10340196956132,0
1118,-56.0,-87.07558139534883,0
1119,-29.5,-87.02412868632707,1
1120,-95.0,-87.03125,0
1121,-112.5,-87.05396966993756,2
1122,-57.0,-87.02718360071302,2
1123,-47.0,-86.99154051647373,0
1124,-75.5,-86.98131672597864,0
1125,-77.5,-86.97288888888889,1
1126,-65.5,-86.9538188277087,1
1127,-58.0,-86.92812777284827,1
1128,-71.0,-86.91400709219859,0
1129,-77.5,-86.90566873339239,1
1130,-53.0,-86.87566371681416,0
1131,-41.5,-86.83554376657825,1
1132,-89.0,-86.83745583038869,0
1133,-59.0,-86.81288614298323,0
1134,-53.0,-86.78306878306879,0
1135,-57.5,-86.75726872246696,0
1136,-45.5,-86.72095070422536,0
1137,-68.0,-86.70448548812665,0
1138,-83.0,-86.701230228471,0
1139,-87.0,-86.70149253731343,2
1140,-71.0,-86.68771929824561,0
1141,-50.5,-86.65600350569676,1
1142,-80.5,-86.6506129597198,1
1143,-54.0,-86.62204724409449,2
1144,-82.5,-86.61844405594405,2
1145,-33.5,-86.57205240174673,0
1146,-68.0,-86.55584642233858,0
1147,-58.5,-86.53138622493461,3
1148,-61.0,-86.50914634146342,1
1149,-59.0,-86.4852045256745,0
1150,-42.5,-86.44695652173912,0
1151,-91.0,-86.4509122502172,1
1152,-53.5,-86.42230902777777,1
1153,-59.5,-86.39895923677363,1
1154,-66.5,-86.3817157712305,0
1155,-76.0,-86.37272727272727,1
1156,-96.0,-86.3810553633218,2
1157,-46.5,-86.3465859982714,2
1158,-44.5,-86.31044905008636,1
1159,-59.0,-86.28688524590164,0
1160,-54.5,-86.25948275862069,3
1161,-83.5,-86.25710594315245,1
1162,-43.0,-86.21987951807229,1
1163,-90.0,-86.22312983662941,2
1164,-40.0,-86.18341924398625,1
1165,-51.5,-86.15364806866953,0
1166,-85.0,-86.15265866209262,1
1167,-55.0,-86.12596401028277,1
1168,-62.5,-86.10573630136986,1
1169,-37.0,-86.06372968349017,1
1170,-77.0,-86.0559829059829,0
1171,-29.0,-86.0072587532024,0
1172,-67.0,-85.9910409556314,1
1173,-82.0,-85.98763853367434,1
1174,-58.0,-85.96379897785349,1
1175,-61.5,-85.94297872340425,2
1176,-62.5,-85.92304421768708,1
1177,-49.5,-85.89209855564995,3
1178,-58.0,-85.86842105263158,1
1179,-52.0,-85.83969465648855,1
1180,-33.0,-85.79491525423728,3
1181,-53.5,-85.7675698560542,1
1182,-65.0,-85.75,0
1183,-54.5,-85.72358410819949,0
1184,-106.0,-85.74070945945945,1
1185,-68.5,-85.72616033755274,1
1186,-83.0,-85.72386172006745,0
1187,-37.0,-85.68281381634372,1
1188,-31.0,-85.63678451178451,1
1189,-96.5,-85.64592094196804,0
1190,-43.0,-85.61008403361345,1
1191,-83.0,-85.60789252728799,0
1192,-57.0,-85.58389261744966,2
1193,-26.0,-85.53394803017602,0
1194,-44.5,-85.49958123953098,1
1195,-64.0,-85.48158995815899,1
1196,-63.5,-85.46321070234114,0
1197,-56.5,-85.4390142021721,1
1198,-59.5,-85.41736227045075,1
1199,-58.0,-85.39449541284404,1
1200,-85.0,-85.39416666666666,1
1201,-56.5,-85.37010824313073,1
1202,-62.5,-85.35108153078203,1
1203,-57.5,-85.32793017456359,0
1204,-27.5,-85.2799003322259,0
1205,-51.5,-85.25186721991702,0
1206,-60.5,-85.23134328358209,0
1207,-83.0,-85.22949461474731,0
1208,-38.5,-85.19081125827815,1
1209,-51.0,-85.16253101736973,2
1210,-57.0,-85.13925619834711,3
1211,-81.5,-85.13625103220478,0
1212,-40.0,-85.0990099009901,1
1213,-94.0,-85.10634789777411,1
1214,-99.5,-85.1182042833608,0
1215,-35.5,-85.07736625514403,4
1216,-86.0,-85.078125,0
1217,-49.5,-85.04889071487264,2
1218,-61.0,-85.02914614121511,1
1219,-61.0,-85.00943396226415,1
1220,-97.0,-85.01926229508197,1
1221,-77.5,-85.01310401310401,1
1222,-66.0,-84.99754500818331,2
1223,-62.0,-84.97874080130826,0
1224,-78.5,-84.9734477124183,3
1225,-86.5,-84.97469387755102,1
1226,-62.0,-84.95595432300163,0
1227,-71.5,-84.94498777506112,1
1228,-68.0,-84.93118892508143,0
1229,-71.5,-84.92026037428803,1
1230,-104.5,-84.93617886178862,1
1231,-73.0,-84.92648253452478,1
1232,-71.5,-84.91558441558442,1
1233,-79.5,-84.91119221411192,2
1234,-59.5,-84.8905996758509,1
1235,-85.0,-84.89068825910931,1
1236,-44.0,-84.85760517799353,0
1237,-61.0,-84.83831851253032,1
1238,-83.0,-84.83683360258482,0
1239,-83.5,-84.83575464083938,1
1240,-60.5,-84.81612903225806,0
1241,-41.0,-84.78082191780823,0
1242,-55.0,-84.75684380032206,1
1243,-73.0,-84.74738535800482,1
1244,-97.0,-84.7572347266881,1
1245,-93.0,-84.76385542168674,2
1246,-83.5,-84.76284109149277,1
1247,-66.5,-84.74819566960706,0
1248,-75.0,-84.74038461538461,2
1249,-56.5,-84.7177742193755,1
1250,-36.5,-84.6792,0
1251,-119.0,-84.7066346922462,0
1252,-50.0,-84.67891373801918,6
1253,-100.0,-84.69114126097367,1
1254,-121.0,-84.72009569377991,1
1255,-88.0,-84.72270916334661,1
1256,-80.5,-84.71934713375796,1
1257,-44.5,-84.68735083532219,1
1258,-64.0,-84.67090620031796,1
1259,-74.5,-84.66282764098491,1
1260,-97.0,-84.67261904761905,1
1261,-70.5,-84.66137985725615,2
1262,-49.0,-84.63312202852615,1
1263,-77.0,-84.6270783847981,3
1264,-46.0,-84.59651898734177,1
1265,-88.0,-84.599209486166,1
1266,-47.0,-84.5695102685624,0
1267,-62.0,-84.55169692186267,0
1268,-49.0,-84.52365930599369,2
1269,-32.5,-84.4826635145784,1
1270,-46.0,-84.45236220472441,1
1271,-47.5,-84.42328874901652,1
1272,-88.0,-84.42610062893081,1
1273,-49.0,-84.39827179890024,1
1274,-110.5,-84.41875981161695,1
1275,-80.5,-84.41568627450981,1
1276,-74.0,-84.40752351097179,0
1277,-43.0,-84.37509788566953,1
1278,-83.5,-84.3744131455399,1
1279,-57.5,-84.35340109460516,0
1280,-56.5,-84.331640625,1
1281,-56.0,-84.30952380952381,0
1282,-48.0,-84.28120124804992,2
1283,-53.5,-84.257209664848,1
1284,-72.5,-84.24805295950156,0
1285,-50.5,-84.22178988326849,1
1286,-35.5,-84.1839035769829,1
1287,-53.0,-84.15967365967366,0
1288,-71.0,-84.14945652173913,0
1289,-87.5,-84.15205585725369,0
1290,-76.0,-84.14573643410853,1
1291,-71.0,-84.13555383423703,0
1292,-50.5,-84.109520123839,1
1293,-91.0,-84.11484918793504,1
1294,-42.0,-84.0823029366306,2
1295,-58.0,-84.06216216216217,1
1296,-59.5,-84.04320987654322,1
1297,-68.5,-84.03122590593678,1
1298,-47.5,-84.00308166409862,1
1299,-98.0,-84.01385681293303,0
1300,-60.5,-83.99576923076923,0
1301,-77.5,-83.99077632590316,1
1302,-85.5,-83.99193548387096,3
1303,-74.5,-83.9846508058327,1
1304,-34.0,-83.9463190184049,1
1305,-59.5,-83.92758620689655,1
1306,-79.0,-83.92381316998468,1
1307,-90.5,-83.92884468247895,0
1308,-56.5,-83.90787461773701,1
1309,-52.0,-83.8834988540871,1
1310,-56.5,-83.86259541984732,1
1311,-98.5,-83.87376048817697,1
1312,-77.5,-83.8689024390244,1
1313,-47.0,-83.84082254379284,0
1314,-82.0,-83.83942161339422,1
1315,-47.0,-83.81140684410646,0
1316,-38.5,-83.77697568389058,2
1317,-52.0,-83.75284738041002,1
1318,-33.0,-83.71433990895297,2
1319,-53.0,-83.69105382865807,0
1320,-65.5,-83.67727272727272,1
1321,-47.0,-83.64950794852385,0
1322,-62.5,-83.63350983358548,1
1323,-108.5,-83.65230536659108,0
1324,-50.0,-83.62688821752266,0
1325,-98.0,-83.6377358490566,0
1326,-42.0,-83.60633484162896,2
1327,-61.0,-83.58929917106255,2
1328,-62.0,-83.5730421686747,0
1329,-41.5,-83.54138449962377,1
1330,-60.5,-83.52406015037594,0
1331,-62.5,-83.50826446280992,1
1332,-83.5,-83.50825825825825,1
1333,-40.0,-83.47561890472618,1
1334,-44.0,-83.44602698650675,0
1335,-30.5,-83.40636704119851,0
1336,-53.5,-83.38398203592814,1
1337,-50.5,-83.35938668661181,1
1338,-56.5,-83.33931240657698,1
1339,-45.0,-83.31067961165049,3
1340,-94.5,-83.31902985074628,2
1341,-59.0,-83.30089485458613,0
1342,-80.0,-83.29843517138599,0
1343,-33.0,-83.26098287416232,3
1344,-41.0,-83.22953869047619,0
1345,-37.0,-83.19516728624535,1
1346,-53.5,-83.17310549777118,1
1347,-46.5,-83.14587973273942,2
1348,-61.0,-83.12945103857567,2
1349,-89.5,-83.13417346182358,1
1350,-46.0,-83.10666666666667,1
1351,-34.0,-83.07031828275352,1
1352,-53.5,-83.04844674556213,1
1353,-58.0,-83.029933481153,1
1354,-12.0,-82.97747415066469,7
1355,-101.0,-82.99077490774907,0
1356,-34.0,-82.95464601769912,1
1357,-72.5,-82.94694178334562,0
1358,-82.0,-82.94624447717231,1
1359,-71.5,-82.93782192788815,1
1360,-41.5,-82.90735294117647,1
1361,-35.0,-82.87215282880236,0
1362,-32.5,-82.83516886930984,2
1363,-59.0,-82.81768158473955,0
1364,-79.0,-82.81488269794721,1
1365,-56.0,-82.79523809523809,0
1366,-80.0,-82.79319180087847,0
1367,-47.5,-82.76737381126554,1
1368,-56.5,-82.74817251461988,1
1369,-43.5,-82.71950328707085,2
1370,-71.5,-82.71131386861313,1
1371,-59.0,-82.69401896425967,0
1372,-52.0,-82.6716472303207,1
1373,-61.5,-82.65622723962127,2
1374,-113.0,-82.6783114992722,0
1375,-40.0,-82.64727272727272,1
1376,-61.5,-82.63190406976744,2
1377,-64.0,-82.61837327523602,1
1378,-73.0,-82.61139332365748,1
1379,-47.5,-82.5859318346628,1
1380,-50.5,-82.5626811594203,1
1381,-42.5,-82.53367125271542,0
1382,-65.5,-82.52134587554269,1
1383,-27.5,-82.48156182212581,0
1384,-65.0,-82.46893063583815,0
1385,-50.0,-82.44548736462094,0
1386,-50.5,-82.42243867243867,1
1387,-67.0,-82.41131939437635,1
1388,-68.0,-82.40093659942363,0
1389,-66.0,-82.38912886969042,2
1390,-87.5,-82.39280575539568,0
1391,-57.0,-82.3745506829619,2
1392,-53.0,-82.35344827586206,0
1393,-50.5,-82.33058147882268,1
1394,-64.5,-82.31779053084648,2
1395,-83.5,-82.31863799283154,1
1396,-72.5,-82.31160458452722,0
1397,-60.0,-82.29563350035791,2
1398,-88.0,-82.29971387696709,1
1399,-53.0,-82.27877055039313,0
1400,-52.0,-82.25714285714285,1
1401,-59.0,-82.24054246966452,0
1402,-44.0,-82.2132667617689,0
1403,-55.0,-82.19387027797576,1
1404,-38.5,-82.16274928774929,1
1405,-48.5,-82.13879003558719,0
1406,-65.5,-82.12695590327169,1
1407,-27.0,-82.08777540867094,2
1408,-34.0,-82.0536221590909,1
1409,-61.0,-82.03867991483321,1
1410,-31.0,-82.00248226950355,1
1411,-62.0,-81.98830616583983,0
1412,-44.0,-81.96140226628896,0
1413,-56.0,-81.94302901627742,0
1414,-50.5,-81.92079207920793,1
1415,-62.0,-81.90671378091872,0
1416,-54.5,-81.88735875706215,0
1417,-56.0,-81.86908962597036,0
1418,-38.5,-81.83850493653033,1
1419,-48.5,-81.81501057082453,3
1420,-73.5,-81.80915492957746,2
1421,-71.0,-81.8015482054891,0
1422,-23.5,-81.76054852320675,1
1423,-61.0,-81.74595924104005,1
1424,-66.5,-81.73525280898876,0
1425,-47.5,-81.71122807017544,1
1426,-43.0,-81.68408134642357,1
1427,-49.5,-81.66152768044849,2
1428,-75.5,-81.65721288515407,0
1429,-41.0,-81.62876137158852,0
1430,-47.0,-81.60454545454546,3
1431,-32.5,-81.57023060796645,1
1432,-65.5,-81.55900837988827,1
1433,-41.5,-81.53105373342638,1
1434,-69.5,-81.52266387726638,0
1435,-67.0,-81.51254355400697,1
1436,-37.0,-81.48154596100278,1
