episode,return,average_return
3534,-464.5,-505.2469512195122
3535,-532.0,-505.2741116751269
3536,-464.5,-505.23275862068965
3537,-464.5,-505.1914893617021
3538,-464.5,-505.15030364372467
3539,-464.5,-505.1092012133468
3540,-464.5,-505.0681818181818
3541,-520.0,-505.0832492431887
3542,-521.5,-505.09979838709677
3543,-578.5,-505.1737160120846
3544,-574.0,-505.24295774647885
3545,-520.0,-505.25778894472364
3546,-476.5,-505.2289156626506
3547,-464.5,-505.1880641925777
3548,-476.5,-505.15931863727457
3549,-464.5,-505.1186186186186
3550,-614.5,-505.228
3551,-464.5,-505.18731268731267
3552,-542.5,-505.2245508982036
3553,-464.5,-505.1839481555334
3554,-691.0,-505.36902390438246
3555,-542.5,-505.40597014925373
3556,-592.0,-505.4920477137177
3557,-476.5,-505.46325719960277
3558,-569.5,-505.5267857142857
3559,-464.5,-505.48612487611496
3560,-643.0,-505.62227722772275
3561,-464.5,-505.5816023738872
3562,-464.5,-505.5410079051383
3563,-524.5,-505.5597235932873
3564,-464.5,-505.5192307692308
3565,-608.5,-505.62068965517244
3566,-464.5,-505.58021653543307
3567,-464.5,-505.53982300884957
3568,-572.5,-505.6055992141454
3569,-464.5,-505.5652600588813
3570,-464.5,-505.525
3571,-569.5,-505.58765915768856
3572,-464.5,-505.54745596868884
3573,-464.5,-505.5073313782991
3574,-529.0,-505.5302734375
3575,-464.5,-505.49024390243903
3576,-536.5,-505.5204678362573
3577,-464.5,-505.4805258033106
3578,-464.5,-505.4406614785992
3579,-535.0,-505.46938775510205
3580,-529.0,-505.49223300970874
3581,-464.5,-505.4524733268671
3582,-824.5,-505.76162790697674
3583,-464.5,-505.7216844143272
3584,-464.5,-505.6818181818182
3585,-464.5,-505.64202898550724
3586,-464.5,-505.6023166023166
3587,-524.5,-505.6205400192864
3588,-626.5,-505.7369942196532
3589,-524.5,-505.7550529355149
3590,-500.5,-505.75
3591,-464.5,-505.71037463976944
3592,-464.5,-505.6708253358925
3593,-587.5,-505.7492809204219
3594,-476.5,-505.7212643678161
3595,-475.0,-505.69186602870815
3596,-464.5,-505.65248565965584
3597,-464.5,-505.6131805157593
3598,-503.5,-505.6111641221374
3599,-464.5,-505.5719733079123
3600,-464.5,-505.53285714285715
3601,-476.5,-505.5052331113225
3602,-464.5,-505.46625475285174
3603,-614.5,-505.5698005698006
3604,-464.5,-505.530834914611
3605,-464.5,-505.4919431279621
3606,-464.5,-505.453125
3607,-464.5,-505.4143803216651
3608,-502.0,-505.4111531190926
3609,-464.5,-505.3725212464589
3610,-464.5,-505.33396226415095
3611,-751.0,-505.5655042412818
3612,-464.5,-505.5268361581921
3613,-464.5,-505.48824082784574
3614,-652.0,-505.62593984962405
3615,-475.0,-505.59718309859153
3616,-464.5,-505.5586303939962
3617,-565.0,-505.6143392689784
3618,-494.5,-505.60393258426967
3619,-464.5,-505.56548175865294
3620,-464.5,-505.52710280373833
3621,-475.0,-505.4985994397759
3622,-464.5,-505.46035447761193
3623,-464.5,-505.42218080149115
3624,-464.5,-505.3840782122905
3625,-464.5,-505.3460465116279
3626,-700.0,-505.5269516728625
3627,-464.5,-505.48885793871864
3628,-569.5,-505.5482374768089
3629,-464.5,-505.51019462465246
3630,-464.5,-505.47222222222223
3631,-464.5,-505.43432007400554
3632,-475.0,-505.4061922365989
3633,-545.5,-505.4432132963989
3634,-464.5,-505.40544280442805
3635,-464.5,-505.3677419354839
3636,-529.0,-505.38950276243094
3637,-464.5,-505.351885924563
3638,-464.5,-505.31433823529414
3639,-464.5,-505.27685950413223
3640,-638.5,-505.39908256880733
3641,-476.5,-505.3725939505041
3642,-496.0,-505.364010989011
3643,-569.5,-505.4226898444648
3644,-464.5,-505.38528336380256
3645,-464.5,-505.34794520547945
3646,-710.5,-505.5351277372263
3647,-520.0,-505.5483135824977
3648,-524.5,-505.5655737704918
3649,-464.5,-505.52820746132846
3650,-464.5,-505.4909090909091
3651,-464.5,-505.45367847411444
3652,-554.5,-505.49818511796735
3653,-878.5,-505.836355394379
3654,-563.5,-505.88858695652175
3655,-464.5,-505.85113122171947
3656,-464.5,-505.8137432188065
3657,-464.5,-505.7764227642276
3658,-464.5,-505.73916967509024
3659,-476.5,-505.7128043282236
3660,-464.5,-505.6756756756757
3661,-464.5,-505.63861386138615
3662,-464.5,-505.60161870503595
3663,-464.5,-505.56469002695417
3664,-464.5,-505.5278276481149
3665,-464.5,-505.49103139013454
3666,-464.5,-505.4543010752688
3667,-820.0,-505.73589973142344
3668,-557.5,-505.78220035778173
3669,-464.5,-505.74530831099196
3670,-464.5,-505.7084821428571
3671,-464.5,-505.67172167707406
3672,-464.5,-505.6350267379679
3673,-604.0,-505.7226179875334
3674,-475.0,-505.6952846975089
3675,-464.5,-505.65866666666665
3676,-475.0,-505.63143872113676
3677,-524.5,-505.64818101153503
3678,-601.0,-505.73271276595744
3679,-476.5,-505.7068201948627
3680,-464.5,-505.67035398230087
3681,-595.0,-505.7493368700265
3682,-464.5,-505.71289752650176
3683,-464.5,-505.6765225066196
3684,-541.0,-505.70767195767195
3685,-493.0,-505.69647577092513
3686,-524.5,-505.7130281690141
3687,-514.0,-505.7203166226913
3688,-464.5,-505.6840949033392
3689,-464.5,-505.64793678665495
3690,-500.5,-505.6434210526316
3691,-464.5,-505.60736196319016
3692,-464.5,-505.5713660245184
3693,-464.5,-505.53543307086613
3694,-464.5,-505.49956293706293
3695,-475.0,-505.47292576419215
3696,-464.5,-505.4371727748691
3697,-464.5,-505.4014821272886
3698,-515.5,-505.4102787456446
3699,-464.5,-505.3746736292428
3700,-464.5,-505.3391304347826
3701,-464.5,-505.3036490008688
3702,-502.0,-505.30078125
3703,-464.5,-505.2653946227233
3704,-464.5,-505.2300693240901
3705,-611.5,-505.32207792207794
3706,-464.5,-505.2867647058824
3707,-542.5,-505.3189282627485
3708,-464.5,-505.28367875647666
3709,-523.0,-505.29896462467644
3710,-578.5,-505.36206896551727
3711,-464.5,-505.3268733850129
3712,-562.0,-505.37564543889846
3713,-464.5,-505.34049871023217
3714,-644.5,-505.46005154639175
3715,-523.0,-505.47510729613737
3716,-464.5,-505.43996569468266
3717,-569.5,-505.4948586118252
3718,-590.5,-505.56763698630135
3719,-464.5,-505.53250641573993
3720,-464.5,-505.4974358974359
3721,-500.5,-505.4931682322801
3722,-464.5,-505.45819112627987
3723,-464.5,-505.42327365728903
3724,-464.5,-505.38841567291314
3725,-464.5,-505.3536170212766
3726,-571.0,-505.4094387755102
3727,-542.5,-505.4409515717927
3728,-464.5,-505.4061969439728
3729,-464.5,-505.37150127226465
3730,-464.5,-505.3368644067797
3731,-464.5,-505.30228619813715
3732,-479.5,-505.2804568527919
3733,-569.5,-505.334742180896
3734,-464.5,-505.3002533783784
3735,-464.5,-505.26582278481015
3736,-662.5,-505.3983979763912
3737,-464.5,-505.36394271272115
3738,-464.5,-505.32954545454544
3739,-623.5,-505.4289318755257
3740,-788.5,-505.6668067226891
3741,-464.5,-505.63224181360204
3742,-464.5,-505.5977348993289
3743,-581.5,-505.661357921207
3744,-476.5,-505.63693467336685
3745,-464.5,-505.60251046025104
3746,-827.5,-505.8716555183947
3747,-464.5,-505.83709273182956
3748,-848.5,-506.12312186978295
3749,-496.0,-506.11467889908255
3750,-464.5,-506.08
3751,-526.0,-506.09658617818485
3752,-551.5,-506.13435940099833
3753,-475.0,-506.1084788029925
3754,-464.5,-506.0739202657807
3755,-464.5,-506.03941908713693
3756,-464.5,-506.0049751243781
3757,-475.0,-505.97928748964375
3758,-500.5,-505.9747516556291
3759,-617.5,-506.06699751861044
3760,-475.0,-506.0413223140496
3761,-577.0,-506.09991742361683
3762,-524.5,-506.115099009901
3763,-529.0,-506.13396537510306
3764,-493.0,-506.12314662273474
3765,-581.5,-506.18518518518516
3766,-487.0,-506.1694078947368
3767,-613.0,-506.2571898110107
3768,-475.0,-506.23152709359607
3769,-517.0,-506.24036095159965
3770,-539.5,-506.26762295081966
3771,-464.5,-506.23341523341526
3772,-602.5,-506.3121931260229
3773,-551.5,-506.34914145543746
3774,-536.5,-506.3737745098039
3775,-551.5,-506.41061224489795
3776,-464.5,-506.376427406199
3777,-535.0,-506.3997555012225
3778,-491.5,-506.3876221498371
3779,-464.5,-506.353539462978
3780,-500.5,-506.3487804878049
3781,-526.0,-506.3647441104793
3782,-589.0,-506.4318181818182
3783,-464.5,-506.3978102189781
3784,-464.5,-506.36385737439224
3785,-508.0,-506.3651821862348
3786,-479.5,-506.34344660194176
3787,-548.5,-506.3775262732417
3788,-464.5,-506.34369951534734
3789,-502.0,-506.3401937046005
3790,-580.0,-506.3995967741935
3791,-476.5,-506.37550362610796
3792,-464.5,-506.34178743961354
3793,-496.0,-506.3334674175382
3794,-464.5,-506.2998392282958
3795,-464.5,-506.266265060241
3796,-464.5,-506.2327447833066
3797,-521.5,-506.24498797113074
3798,-464.5,-506.21153846153845
3799,-464.5,-506.1781425140112
3800,-464.5,-506.1448
3801,-464.5,-506.1115107913669
3802,-689.5,-506.25798722044726
3803,-493.0,-506.2474062250599
3804,-464.5,-506.21411483253587
3805,-464.5,-506.1808764940239
3806,-464.5,-506.14769108280257
3807,-643.0,-506.2565632458234
3808,-571.0,-506.30802861685214
3809,-493.0,-506.2974583002383
3810,-529.0,-506.3154761904762
3811,-464.5,-506.2823156225218
3812,-464.5,-506.2492076069731
3813,-464.5,-506.2161520190024
3814,-487.0,-506.2009493670886
3815,-464.5,-506.1679841897233
3816,-464.5,-506.1350710900474
3817,-476.5,-506.11168113654304
3818,-464.5,-506.0788643533123
3819,-464.5,-506.04609929078015
3820,-464.5,-506.01338582677164
3821,-464.5,-505.9807238394965
3822,-464.5,-505.9481132075472
3823,-476.5,-505.9249803613511
3824,-476.5,-505.90188383045523
3825,-479.5,-505.88117647058823
3826,-518.5,-505.891065830721
3827,-496.0,-505.88332028191076
3828,-464.5,-505.85093896713613
3829,-475.0,-505.8268178264269
3830,-602.5,-505.90234375
3831,-476.5,-505.87939110070255
3832,-542.5,-505.90795631825273
3833,-548.5,-505.9411535463757
3834,-602.5,-506.01635514018693
3835,-521.5,-506.0284046692607
3836,-499.0,-506.0229393468118
3837,-562.0,-506.06643356643355
3838,-464.5,-506.03416149068323
3839,-464.5,-506.00193948797516
3840,-464.5,-505.9697674418605
3841,-464.5,-505.93764523625094
3842,-464.5,-505.90557275541795
3843,-475.0,-505.8816705336427
3844,-476.5,-505.85896445131374
3845,-542.5,-505.8872586872587
3846,-626.5,-505.9803240740741
3847,-574.0,-506.032767925983
3848,-475.0,-506.0088597842835
3849,-583.0,-506.06812933025407
3850,-502.0,-506.065
3851,-476.5,-506.0422751729439
3852,-476.5,-506.0195852534562
3853,-565.0,-506.0648503453569
3854,-536.5,-506.0881901840491
3855,-464.5,-506.05632183908045
3856,-562.0,-506.09915773353754
3857,-464.5,-506.06732976281563
3858,-464.5,-506.0355504587156
3859,-464.5,-506.00381970970204
3860,-464.5,-505.97213740458017
3861,-476.5,-505.9496567505721
3862,-658.0,-506.0655487804878
3863,-557.5,-506.1047220106626
3864,-464.5,-506.0730593607306
3865,-680.5,-506.2057034220532
3866,-464.5,-506.1740121580547
3867,-464.5,-506.1423690205011
3868,-508.0,-506.1437784522003
3869,-464.5,-506.11220621683094
3870,-520.0,-506.1227272727273
3871,-544.0,-506.15140045420134
3872,-464.5,-506.1198940998487
3873,-475.0,-506.09637188208615
3874,-476.5,-506.07401812688823
3875,-464.5,-506.04264150943396
3876,-464.5,-506.0113122171946
3877,-464.5,-505.9800301431801
3878,-464.5,-505.94879518072287
3879,-476.5,-505.9266365688488
3880,-475.0,-505.9033834586466
3881,-464.5,-505.87227648384675
3882,-613.0,-505.9527027027027
3883,-464.5,-505.92160540135035
3884,-604.0,-505.99512743628185
3885,-496.0,-505.9876404494382
3886,-464.5,-505.9565868263473
3887,-464.5,-505.92557965594614
3888,-502.0,-505.9226457399103
3889,-464.5,-505.8917102315161
3890,-464.5,-505.8608208955224
3891,-512.5,-505.86577181208054
3892,-464.5,-505.8349478390462
3893,-764.5,-506.02755026061055
3894,-464.5,-505.9966517857143
3895,-464.5,-505.9657992565056
3896,-464.5,-505.9349925705795
3897,-464.5,-505.90423162583517
3898,-512.5,-505.9091246290801
3899,-577.0,-505.96182357301706
3900,-464.5,-505.93111111111114
3901,-464.5,-505.90044411547
3902,-464.5,-505.8698224852071
3903,-796.0,-506.0842572062084
3904,-577.0,-506.13663220088625
3905,-464.5,-506.1059040590406
3906,-464.5,-506.07522123893807
3907,-464.5,-506.0445836403832
3908,-521.5,-506.0559646539028
3909,-464.5,-506.0253863134658
3910,-464.5,-505.9948529411765
3911,-464.5,-505.9643644379133
3912,-464.5,-505.93392070484583
3913,-776.5,-506.13242846661774
3914,-464.5,-506.1019061583578
3915,-464.5,-506.07142857142856
3916,-538.0,-506.09480234260616
3917,-464.5,-506.06437454279444
3918,-464.5,-506.0339912280702
3919,-569.5,-506.0803506208912
3920,-464.5,-506.05
3921,-520.0,-506.0601750547046
3922,-464.5,-506.0298833819242
3923,-773.5,-506.22469045884924
3924,-464.5,-506.1943231441048
3925,-602.5,-506.2643636363636
3926,-529.0,-506.28088662790697
3927,-464.5,-506.2505446623094
3928,-499.0,-506.24528301886795
3929,-592.0,-506.30746918056565
3930,-538.0,-506.3304347826087
3931,-521.5,-506.3414192614048
3932,-464.5,-506.31114327062227
3933,-464.5,-506.28091106290674
3934,-535.0,-506.30166184971097
3935,-464.5,-506.27148014440434
3936,-464.5,-506.241341991342
3937,-569.5,-506.28695025234316
3938,-608.5,-506.36059077809796
3939,-464.5,-506.3304535637149
3940,-551.5,-506.36294964028775
3941,-464.5,-506.332854061826
3942,-464.5,-506.3028017241379
3943,-475.0,-506.2803302225413
3944,-464.5,-506.2503586800574
3945,-464.5,-506.2204301075269
3946,-464.5,-506.19054441260744
3947,-475.0,-506.16821760916247
3948,-643.0,-506.26609442060084
3949,-464.5,-506.2362401715511
3950,-464.5,-506.20642857142855
3951,-521.5,-506.21734475374734
3952,-538.0,-506.2400142653352
3953,-464.5,-506.21026372059873
3954,-625.0,-506.29487179487177
3955,-464.5,-506.2651245551601
3956,-464.5,-506.23541963015646
3957,-464.5,-506.2057569296375
3958,-464.5,-506.1761363636364
3959,-464.5,-506.14655784244144
3960,-587.5,-506.20425531914896
3961,-464.5,-506.17469879518075
3962,-542.5,-506.2004249291785
3963,-464.5,-506.17091295116774
3964,-464.5,-506.1414427157001
3965,-475.0,-506.1194346289753
3966,-647.5,-506.21927966101697
3967,-500.5,-506.2152434721242
3968,-475.0,-506.1932299012694
3969,-529.0,-506.2093023255814
3970,-514.0,-506.21478873239437
3971,-518.5,-506.22343420126674
3972,-502.0,-506.2204641350211
3973,-464.5,-506.19114546732254
3974,-502.0,-506.188202247191
3975,-620.5,-506.2684210526316
3976,-464.5,-506.2391304347826
3977,-464.5,-506.20988086895585
3978,-464.5,-506.1806722689076
3979,-464.5,-506.1515045486354
3980,-464.5,-506.1223776223776
3981,-464.5,-506.09329140461216
3982,-475.0,-506.0715782122905
3983,-464.5,-506.04256803907884
3984,-692.5,-506.1725941422594
3985,-565.0,-506.21358885017423
3986,-475.0,-506.191852367688
3987,-464.5,-506.16283924843424
3988,-464.5,-506.13386648122395
3989,-580.0,-506.1851980542043
3990,-464.5,-506.15625
3991,-536.5,-506.177307425399
3992,-644.5,-506.2732316227462
3993,-464.5,-506.24428274428277
3994,-464.5,-506.21537396121886
3995,-464.5,-506.18650519031144
3996,-502.0,-506.1836099585062
3997,-464.5,-506.154803040774
3998,-464.5,-506.12603591160223
3999,-475.0,-506.1045548654244
4000,-475.0,-506.08310344827584
4001,-464.5,-506.05444521019984
4002,-643.0,-506.1487603305785
4003,-464.5,-506.1200963523744
4004,-464.5,-506.0914718019257
4005,-464.5,-506.06288659793813
4006,-464.5,-506.03434065934067
4007,-622.0,-506.11393273850376
4008,-536.5,-506.1347736625514
4009,-502.0,-506.1319396847156
4010,-464.5,-506.1034246575342
4011,-464.5,-506.07494866529777
4012,-464.5,-506.04651162790697
4013,-464.5,-506.01811346548186
4014,-572.5,-506.0635245901639
4015,-476.5,-506.0433447098976
4016,-464.5,-506.0150068212824
4017,-476.5,-505.9948875255624
4018,-479.5,-505.9768392370572
4019,-464.5,-505.94860449285227
4020,-502.0,-505.94591836734696
4021,-574.0,-505.9921821889871
4022,-532.0,-506.00985054347825
4023,-464.5,-505.9816700610998
4024,-464.5,-505.95352781546814
4025,-538.0,-505.97525423728814
4026,-464.5,-505.9471544715447
4027,-715.0,-506.0886932972241
4028,-464.5,-506.06055480378893
4029,-464.5,-506.03245436105476
4030,-464.5,-506.0043918918919
4031,-464.5,-505.9763673193788
4032,-464.5,-505.94838056680163
4033,-464.5,-505.9204315576534
4034,-464.5,-505.8925202156334
4035,-487.0,-505.87979797979796
4036,-464.5,-505.85195154777927
4037,-572.5,-505.89677202420984
4038,-476.5,-505.87701612903226
4039,-464.5,-505.8492276695769
4040,-515.5,-505.8557046979866
4041,-464.5,-505.82796780684106
4042,-464.5,-505.80026809651474
4043,-464.5,-505.7726054922974
4044,-713.5,-505.9116465863454
4045,-464.5,-505.8839464882943
4046,-464.5,-505.8562834224599
4047,-529.0,-505.87174348697397
4048,-464.5,-505.84412550066753
4049,-464.5,-505.8165443629086
4050,-464.5,-505.789
4051,-464.5,-505.76149233844103
4052,-952.0,-506.05858854860185
4053,-464.5,-506.0309381237525
4054,-464.5,-506.0033244680851
4055,-464.5,-505.97574750830563
4056,-464.5,-505.9482071713147
4057,-496.0,-505.94160583941607
4058,-517.0,-505.94893899204243
4059,-548.5,-505.97713717693836
4060,-524.5,-505.9894039735099
4061,-494.5,-505.98180013236265
4062,-563.5,-506.01984126984127
4063,-502.0,-506.0171844018506
4064,-464.5,-505.98976221928666
4065,-464.5,-505.96237623762374
4066,-487.0,-505.94986807387863
4067,-464.5,-505.9225444957152
4068,-464.5,-505.89525691699606
4069,-464.5,-505.8680052666228
4070,-464.5,-505.8407894736842
4071,-521.5,-505.8510848126233
4072,-464.5,-505.8239159001314
4073,-464.5,-505.7967826657912
4074,-475.0,-505.77657480314963
4075,-464.5,-505.7495081967213
4076,-592.0,-505.80602883355175
4077,-464.5,-505.77897838899804
4078,-464.5,-505.75196335078533
4079,-493.0,-505.74362328319165
4080,-500.5,-505.7401960784314
4081,-508.0,-505.7416721097322
4082,-464.5,-505.71475195822455
4083,-464.5,-505.68786692759295
4084,-487.0,-505.6756844850065
4085,-464.5,-505.6488599348534
4086,-575.5,-505.6943359375
4087,-464.5,-505.66753415744955
4088,-464.5,-505.64076723016905
4089,-529.0,-505.6559454191033
4090,-464.5,-505.62922077922076
4091,-464.5,-505.60253082414016
4092,-464.5,-505.57587548638134
4093,-464.5,-505.549254698639
4094,-464.5,-505.5226683937824
4095,-464.5,-505.49611650485434
4096,-464.5,-505.46959896507116
4097,-464.5,-505.44311570782156
4098,-464.5,-505.4166666666667
4099,-464.5,-505.3902517753389
4100,-464.5,-505.36387096774195
4101,-697.0,-505.48742746615085
4102,-464.5,-505.46101804123714
4103,-476.5,-505.44236960721184
4104,-521.5,-505.4527027027027
4105,-464.5,-505.42636655948553
4106,-520.0,-505.4357326478149
4107,-520.0,-505.4450867052023
4108,-464.5,-505.4188061617458
4109,-464.5,-505.3925593329057
4110,-578.5,-505.43942307692305
4111,-464.5,-505.4131966688021
4112,-464.5,-505.3870038412292
4113,-464.5,-505.36084452975047
4114,-517.0,-505.3682864450128
4115,-464.5,-505.34217252396166
4116,-475.0,-505.3227969348659
4117,-464.5,-505.2967453733248
4118,-517.0,-505.3042091836735
4119,-476.5,-505.2858508604206
4120,-838.0,-505.4977707006369
4121,-476.5,-505.47931253978356
4122,-464.5,-505.45324427480915
4123,-520.0,-505.46249205340115
4124,-475.0,-505.4431385006353
4125,-464.5,-505.41714285714284
4126,-638.5,-505.50158629441626
4127,-464.5,-505.47558655675334
4128,-464.5,-505.4496197718631
4129,-464.5,-505.4236858771374
4130,-464.5,-505.3977848101266
4131,-464.5,-505.3719165085389
4132,-475.0,-505.35271807838177
4133,-476.5,-505.33449147188884
4134,-464.5,-505.3087121212121
4135,-476.5,-505.29053627760254
4136,-547.0,-505.3168348045397
4137,-476.5,-505.29867674858224
4138,-476.5,-505.2805415617128
4139,-529.0,-505.2954688483323
4140,-476.5,-505.27735849056603
4141,-476.5,-505.25927089880577
4142,-464.5,-505.23366834170855
4143,-608.5,-505.2984934086629
4144,-517.0,-505.30583437892096
4145,-544.0,-505.33009404388713
4146,-464.5,-505.3045112781955
4147,-464.5,-505.2789605510332
4148,-464.5,-505.25344180225284
4149,-464.5,-505.2279549718574
